Source,Target,Type
891,837,Directed
891,892,Directed
893,858,Directed
893,891,Directed
893,889,Directed
893,892,Directed
893,886,Directed
894,891,Directed
895,867,Directed
895,891,Directed
895,892,Directed
895,886,Directed
896,885,Directed
896,835,Directed
897,857,Directed
898,834,Directed
899,837,Directed
899,886,Directed
900,857,Directed
901,864,Directed
903,900,Directed
904,910,Directed
904,909,Directed
905,911,Directed
906,912,Directed
907,835,Directed
907,837,Directed
907,885,Directed
907,828,Directed
907,601,Directed
907,988,Directed
907,834,Directed
907,832,Directed
907,606,Directed
907,967,Directed
907,909,Directed
908,834,Directed
908,835,Directed
909,833,Directed
910,857,Directed
910,909,Directed
911,857,Directed
912,857,Directed
913,909,Directed
913,833,Directed
914,857,Directed
916,938,Directed
917,735,Directed
919,735,Directed
921,915,Directed
921,924,Directed
921,735,Directed
921,737,Directed
922,915,Directed
922,924,Directed
922,735,Directed
922,737,Directed
923,915,Directed
923,924,Directed
923,735,Directed
923,737,Directed
924,737,Directed
925,915,Directed
925,735,Directed
926,915,Directed
926,924,Directed
926,735,Directed
926,737,Directed
927,915,Directed
927,924,Directed
927,735,Directed
927,737,Directed
928,915,Directed
928,924,Directed
928,735,Directed
928,737,Directed
929,915,Directed
929,735,Directed
930,915,Directed
930,735,Directed
931,916,Directed
932,835,Directed
935,966,Directed
936,966,Directed
937,966,Directed
941,947,Directed
941,835,Directed
941,946,Directed
942,834,Directed
942,946,Directed
943,1006,Directed
943,835,Directed
943,1014,Directed
943,891,Directed
943,1007,Directed
943,1008,Directed
944,941,Directed
944,835,Directed
944,946,Directed
945,941,Directed
945,947,Directed
945,835,Directed
945,946,Directed
946,948,Directed
946,1028,Directed
946,1018,Directed
947,946,Directed
948,1019,Directed
948,1018,Directed
949,941,Directed
949,947,Directed
949,835,Directed
949,946,Directed
950,980,Directed
950,828,Directed
950,606,Directed
951,828,Directed
951,606,Directed
952,834,Directed
952,828,Directed
952,606,Directed
954,607,Directed
954,1034,Directed
954,606,Directed
954,703,Directed
955,677,Directed
955,835,Directed
955,606,Directed
956,607,Directed
956,1035,Directed
956,1034,Directed
956,606,Directed
956,703,Directed
957,606,Directed
957,703,Directed
959,956,Directed
959,957,Directed
959,1035,Directed
959,1034,Directed
959,606,Directed
959,703,Directed
960,958,Directed
961,967,Directed
962,968,Directed
962,601,Directed
962,606,Directed
963,601,Directed
963,833,Directed
963,606,Directed
964,969,Directed
964,601,Directed
964,833,Directed
964,606,Directed
964,970,Directed
965,961,Directed
965,967,Directed
967,966,Directed
968,610,Directed
968,601,Directed
968,606,Directed
969,601,Directed
969,833,Directed
969,606,Directed
969,970,Directed
971,969,Directed
971,601,Directed
971,833,Directed
971,606,Directed
971,970,Directed
972,985,Directed
972,828,Directed
973,991,Directed
973,828,Directed
973,986,Directed
973,606,Directed
974,989,Directed
974,985,Directed
974,828,Directed
974,606,Directed
975,988,Directed
975,993,Directed
975,989,Directed
975,828,Directed
975,606,Directed
975,995,Directed
975,991,Directed
976,995,Directed
976,998,Directed
976,828,Directed
976,1003,Directed
976,606,Directed
976,999,Directed
978,999,Directed
978,998,Directed
979,999,Directed
979,998,Directed
980,993,Directed
980,828,Directed
980,606,Directed
981,985,Directed
981,828,Directed
983,986,Directed
984,1003,Directed
985,828,Directed
987,993,Directed
987,967,Directed
987,828,Directed
987,606,Directed
988,993,Directed
988,989,Directed
988,828,Directed
988,606,Directed
988,995,Directed
988,991,Directed
989,985,Directed
989,828,Directed
989,606,Directed
990,989,Directed
990,985,Directed
990,828,Directed
990,606,Directed
991,828,Directed
991,606,Directed
992,991,Directed
992,828,Directed
992,606,Directed
993,828,Directed
993,606,Directed
994,993,Directed
994,828,Directed
994,606,Directed
995,998,Directed
995,828,Directed
995,606,Directed
995,999,Directed
996,995,Directed
996,998,Directed
996,828,Directed
996,606,Directed
996,999,Directed
997,999,Directed
997,998,Directed
999,998,Directed
1000,974,Directed
1000,989,Directed
1000,985,Directed
1000,828,Directed
1000,606,Directed
1001,995,Directed
1001,828,Directed
1001,998,Directed
1001,1003,Directed
1001,606,Directed
1001,999,Directed
1002,999,Directed
1002,998,Directed
1004,703,Directed
1005,702,Directed
1005,606,Directed
1006,1013,Directed
1006,835,Directed
1006,891,Directed
1006,1014,Directed
1006,1007,Directed
1006,1008,Directed
1007,834,Directed
1007,1014,Directed
1008,834,Directed
1008,1014,Directed
1009,1010,Directed
1009,1028,Directed
1011,1014,Directed
1011,1018,Directed
1012,1006,Directed
1012,1013,Directed
1012,835,Directed
1012,1014,Directed
1012,891,Directed
1012,1007,Directed
1012,1008,Directed
1013,1014,Directed
1013,891,Directed
1014,1019,Directed
1014,1018,Directed
1016,1014,Directed
1016,1018,Directed
1017,1009,Directed
1017,1018,Directed
1017,1028,Directed
1017,1035,Directed
1018,1028,Directed
1018,1035,Directed
1019,1018,Directed
1021,1020,Directed
1022,1011,Directed
1022,1027,Directed
1022,1018,Directed
1024,1029,Directed
1024,1010,Directed
1025,1006,Directed
1025,835,Directed
1025,1014,Directed
1025,891,Directed
1025,1007,Directed
1025,1008,Directed
1026,1016,Directed
1026,1027,Directed
1026,1018,Directed
1027,1028,Directed
1028,1010,Directed
1029,1030,Directed
1029,1010,Directed
1030,1021,Directed
1030,1010,Directed
1031,1006,Directed
1031,1013,Directed
1031,835,Directed
1031,1014,Directed
1031,891,Directed
1031,1007,Directed
1031,1008,Directed
1032,677,Directed
1036,1035,Directed
1039,737,Directed
1039,703,Directed
